id,fecha,dia,mes,año,victima,hora,franja_horaria,participantes,acusado,cantidad_victimas,comuna,lugar_hecho,tipo_calle,calle,cruce,direccion_normalizada,xy,x,y,rol,sexo,edad,fecha_fallecimiento
2017-0107,2017-09-01,1,9,2017,MOTO,11:30:00,11,MOTO-CARGAS,CARGAS,1,13,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,DEL LIBERTADOR AV.,JARAMILLO,DEL LIBERTADOR AV. y JARAMILLO,Point (100245.64635241 109464.60244956),-58.46062311,-34.54395182,CONDUCTOR,MASCULINO,41.0,2017-09-01 00:00:00
2017-0108,2017-09-02,2,9,2017,OBJETO FIJO,04:53:08,4,AUTO-OBJETO FIJO,AUTO,2,12,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,"PAZ, GRAL. AV. y MACHAIN",Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,,,,
2017-0109,2017-09-04,4,9,2017,MOTO,21:00:00,21,MOTO-AUTO,AUTO,1,7,AV. DIRECTORIO Y PORTELA,AVENIDA,DIRECTORIO AV.,PORTELA,DIRECTORIO AV. y PORTELA,Point (99266.22533505 99180.83096967),-58.47130269,-34.63665402,CONDUCTOR,MASCULINO,21.0,2017-09-05 00:00:00
2017-0110,2017-09-06,6,9,2017,PEATON,14:15:00,14,PEATON-PASAJEROS,PASAJEROS,1,1,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,LAVALLE,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",Point (108513.43549456 103032.95078343),-58.37048800,-34.60189492,PEATON,MASCULINO,56.0,2017-09-07 00:00:00
2017-0111,2017-09-07,7,9,2017,PEATON,18:23:37,18,PEATON-CARGAS,CARGAS,1,4,USPALLATA Y PIROVANO,CALLE,USPALLATA,PIROVANO,USPALLATA y PIROVANO,Point (103948.02389064 98549.15451723),-58.42023854,-34.64234110,PEATON,FEMENINO,79.0,2017-09-07 00:00:00
2017-0112,2017-09-10,10,9,2017,AUTO,09:32:17,9,AUTO-OBJETO FIJO,OBJETO FIJO,2,7,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y VARELA AV.,Point (100479.14412395 98812.52258620),-58.45807401,-34.63997430,PASAJERO_ACOMPAÑANTE,MASCULINO,1.0,
2017-0112,2017-09-10,10,9,2017,AUTO,09:32:17,9,AUTO-OBJETO FIJO,OBJETO FIJO,2,7,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y VARELA AV.,Point (100479.14412395 98812.52258620),-58.45807401,-34.63997430,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-09-13 00:00:00
2017-0113,2017-09-11,11,9,2017,PEATON,06:30:00,6,PEATON-PASAJEROS,PASAJEROS,1,1,AV. SANTA FE Y MAIPU,AVENIDA,SANTA FE AV.,MAIPU,SANTA FE AV. y MAIPU,Point (107918.77617420 103716.42961253),-58.37697717,-34.59573848,PEATON,FEMENINO,76.0,2017-09-11 00:00:00
2017-0114,2017-09-15,15,9,2017,AUTO,02:30:00,2,AUTO-OBJETO FIJO,OBJETO FIJO,1,2,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,ALVEAR AV.,DEL LIBERTADOR AV.,ALVEAR AV. y DEL LIBERTADOR AV.,Point (106632.70892338 104910.17381357),-58.39100580,-34.58498660,CONDUCTOR,MASCULINO,26.0,2017-09-15 00:00:00
2017-0115,2017-09-19,19,9,2017,MOTO,18:52:33,18,MOTO-BICICLETA,BICICLETA,1,5,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,PAVON AV.,TREINTA Y TRES ORIENTALES,PAVON AV. y TREINTA Y TRES ORIENTALES,Point (103803.42869640 99818.79654291),-58.42182126,-34.63089661,CONDUCTOR,MASCULINO,34.0,
2017-0116,2017-09-20,20,9,2017,MOTO,22:24:00,22,MOTO-OBJETO FIJO,OBJETO FIJO,1,12,COLECTORA AV. GRAL. PAZ 5750,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 5750",Point (95357.86744200 105380.41895972),-58.51389422,-34.58075791,CONDUCTOR,MASCULINO,22.0,2017-09-20 00:00:00
2017-0118,2017-09-22,22,9,2017,MOTO,07:02:09,7,MOTO-AUTO,AUTO,1,4,VIEYTES Y CRUZ,AVENIDA,VIEYTES,"CRUZ, OSVALDO AV.","VIEYTES y CRUZ, OSVALDO AV.",Point (108016.39016447 97439.36817481),-58.37585415,-34.65232158,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2017-09-29 00:00:00
2017-0120,2017-10-02,2,10,2017,MOTO,15:55:33,15,MOTO-CARGAS,CARGAS,1,9,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,ESCALADA AV.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,Point (99113.17852207 96319.06728520),-58.47297505,-34.66245085,CONDUCTOR,MASCULINO,20.0,2017-10-02 00:00:00
2017-0123,2017-10-10,10,10,2017,PEATON,01:05:38,1,PEATON-AUTO,AUTO,1,8,ALBARIÑO Y AV. ARGENTINA,AVENIDA,ALBARI?O,ARGENTINA AV.,ALBARIÃ‘O y ARGENTINA AV.,Point (99518.38660571 95241.63338177),-58.46855503,-34.67216349,PEATON,FEMENINO,36.0,2017-10-10 00:00:00
2017-0124,2017-10-12,12,10,2017,MOTO,14:40:28,14,MOTO-PASAJEROS,PASAJEROS,1,15,JUAN RAMIREZ DE VELAZCO 1211,CALLE,"RAMIREZ DE VELASCO, JUAN",,"RAMIREZ DE VELASCO, JUAN 1211",Point (101904.43474476 104150.89892205),-58.44254033,-34.59185043,CONDUCTOR,MASCULINO,51.0,2017-10-12 00:00:00
2017-0125,2017-10-13,13,10,2017,MOTO,06:12:20,6,MOTO-OBJETO FIJO,OBJETO FIJO,1,8,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",LARRAYA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",Point (99732.19478660 94453.36361177),-58.46622247,-34.67926929,CONDUCTOR,MASCULINO,29.0,2017-10-13 00:00:00
2017-0126,2017-10-14,14,10,2017,AUTO,06:15:00,6,AUTO-OBJETO FIJO,OBJETO FIJO,2,8,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,CA?ADA DE GOMEZ,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,Point (98466.20276785 94207.42419155),-58.48003734,-34.68148508,PASAJERO_ACOMPAÑANTE,MASCULINO,39.0,
2017-0126,2017-10-14,14,10,2017,AUTO,06:15:00,6,AUTO-OBJETO FIJO,OBJETO FIJO,2,8,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,CA?ADA DE GOMEZ,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,Point (98466.20276785 94207.42419155),-58.48003734,-34.68148508,CONDUCTOR,MASCULINO,36.0,2017-10-14 00:00:00
2017-0127,2017-10-16,16,10,2017,MOTO,07:45:00,7,MOTO-MOTO,MOTO,1,2,GALLO Y AV. CORDOBA,AVENIDA,GALLO,CORDOBA AV.,GALLO y CORDOBA AV.,Point (104713.04838502 103467.44528033),-58.41192137,-34.59800248,PASAJERO_ACOMPAÑANTE,MASCULINO,24.0,2017-10-16 00:00:00
2017-0128,2017-10-17,17,10,2017,PEATON,12:30:00,12,PEATON-PASAJEROS,PASAJEROS,1,6,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.",,"ARANGUREN, JUAN F., DR. 611",Point (102105.12699179 101749.49668435),-58.44034689,-34.61349731,PEATON,FEMENINO,60.0,2017-10-17 00:00:00
2017-0129,2017-10-26,26,10,2017,MOTO,19:15:15,19,MOTO-PASAJEROS,PASAJEROS,1,9,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA 25 DE MAYO,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,Point (99243.41866587 97782.67879316),-58.47155277,-34.64925746,CONDUCTOR,MASCULINO,57.0,2017-10-26 00:00:00
2017-0130,2017-10-27,27,10,2017,AUTO,05:30:00,5,AUTO-CARGAS,CARGAS,1,15,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,SAN MARTIN AV.,CHORROARIN y SAN MARTIN AV.,Point (98575.30034704 103283.44421792),-58.47883099,-34.59967065,CONDUCTOR,MASCULINO,23.0,2017-10-27 00:00:00
2017-0132,2017-10-30,30,10,2017,MOTO,14:00:00,14,MOTO-PASAJEROS,PASAJEROS,1,8,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,"ROCA, CNEL. AV.","COSQUIN y ROCA, CNEL. AV.",Point (99796.45945783 92847.91633262),-58.46552171,-34.69374130,CONDUCTOR,MASCULINO,23.0,2017-10-30 00:00:00
2017-0134,2017-11-06,6,11,2017,PEATON,18:00:00,18,PEATON-PASAJEROS,PASAJEROS,1,8,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.",,"ROCA, CNEL. AV. 3555",Point (101915.86954232 95727.75538814),-58.44239720,-34.66777987,PEATON,FEMENINO,47.0,2017-11-06 00:00:00
2017-0135,2017-11-07,7,11,2017,MOTO,12:14:10,12,MOTO-CARGAS,CARGAS,1,15,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,PUNTA ARENAS,WARNES AV. y PUNTA ARENAS,Point (99355.48397222 103660.98712619),-58.47032551,-34.59626814,CONDUCTOR,MASCULINO,24.0,2017-11-07 00:00:00
2017-0136,2017-11-16,16,11,2017,PEATON,08:43:00,8,PEATON-PASAJEROS,PASAJEROS,1,4,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,"RABANAL, FRANCISCO, INTENDENTE AV.","BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",Point (104127.10295709 97119.53980201),-58.41827843,-34.65522746,PEATON,MASCULINO,55.0,2017-11-16 00:00:00
2017-0137,2017-11-17,17,11,2017,PEATON,11:45:00,11,PEATON-CARGAS,CARGAS,1,11,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,SAN NICOLAS,MOSCONI GENERAL AV. y SAN NICOLAS,Point (95458.27090734 104045.28333021),-58.51280715,-34.59279388,PEATON,FEMENINO,60.0,2017-11-17 00:00:00
2017-0138,2017-11-19,19,11,2017,MOTO,10:30:00,10,MOTO-OBJETO FIJO,OBJETO FIJO,1,7,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,"PERON, EVA AV.","LAFUENTE AV. y PERON, EVA AV.",Point (100065.47249269 98381.80497378),-58.46258582,-34.64385704,PASAJERO_ACOMPAÑANTE,MASCULINO,25.0,2017-11-19 00:00:00
2017-0139,2017-11-19,19,11,2017,AUTO,22:30:00,22,AUTO-OBJETO FIJO,OBJETO FIJO,1,8,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.",ESCALADA AV.,"ROCA, CNEL. AV. y ESCALADA AV.",Point (101160.07257435 94368.23344193),-58.45064148,-34.68003614,PASAJERO_ACOMPAÑANTE,FEMENINO,15.0,2017-11-19 00:00:00
2017-0140,2017-11-19,19,11,2017,MOTO,23:22:17,23,MOTO-PASAJEROS,PASAJEROS,1,4,AU ARTURO FRONDIZI PKM 3100,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Point (. .),.,.,CONDUCTOR,MASCULINO,24.0,2017-11-19 00:00:00
2017-0141,2017-11-23,23,11,2017,PEATON,19:45:00,19,PEATON-PASAJEROS,PASAJEROS,1,6,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,"GOYENA, PEDRO AV.","LA PLATA AV. y GOYENA, PEDRO AV.",Point (103312.47684665 100458.27902411),-58.42717783,-34.62513374,PEATON,FEMENINO,22.0,2017-11-23 00:00:00
2017-0143,2017-11-25,25,11,2017,AUTO,21:45:00,21,AUTO-PASAJEROS,PASAJEROS,1,11,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.","DIAZ, CESAR, GRAL.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",Point (99897.24182072 102443.29154512),-58.46442001,-34.60724519,CONDUCTOR,MASCULINO,50.0,2017-11-25 00:00:00
2017-0144,2017-11-26,26,11,2017,AUTO,06:45:00,6,AUTO-OBJETO FIJO,OBJETO FIJO,1,8,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.",Point (99327.01838497 92326.91130631),-58.47064556,-34.69843756,PASAJERO_ACOMPAÑANTE,FEMENINO,50.0,2017-11-26 00:00:00
2017-0145,2017-11-26,26,11,2017,MOTO,17:05:00,17,MOTO-AUTO,AUTO,1,5,MAZA Y DON BOSCO,CALLE,MAZA,DON BOSCO,MAZA y DON BOSCO,Point (104266.88124229 101889.22080612),-58.41677733,-34.61223119,CONDUCTOR,MASCULINO,58.0,2017-11-26 00:00:00
2017-0147,2017-11-28,28,11,2017,MOTO,11:15:00,11,MOTO-AUTO,AUTO,1,9,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.","PERON, EVA AV.","PAZ, GRAL. AV. y PERON, EVA AV.",Point (96405.76679348 94981.38013791),-58.50251790,-34.67450313,CONDUCTOR,MASCULINO,49.0,2017-11-28 00:00:00
2017-0148,2017-11-29,29,11,2017,PEATON,10:45:00,10,PEATON-PASAJEROS,PASAJEROS,1,3,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,LA RIOJA,SAN JUAN AV. y LA RIOJA,Point (105155.42991407 100540.06938064),-58.40708125,-34.62438894,PEATON,FEMENINO,82.0,2017-11-29 00:00:00
2017-0149,2017-11-30,30,11,2017,PEATON,12:20:00,12,PEATON-PASAJEROS,PASAJEROS,1,1,AV. PASEO COLON Y MEXICO,AVENIDA,PASEO COLON AV.,MEXICO,PASEO COLON AV. y MEXICO,Point (108605.31247489 101604.53195530),-58.36947198,-34.61477051,PEATON,MASCULINO,13.0,2017-11-30 00:00:00
2017-0150,2017-12-04,4,12,2017,PEATON,01:15:00,1,PEATON-AUTO,AUTO,1,9,AV. RIVADAVIA Y MIRALLA,AVENIDA,RIVADAVIA AV.,MIRALLA,RIVADAVIA AV. y MIRALLA,Point (95589.03838155 98881.22999034),-58.51140889,-34.63934531,PEATON,MASCULINO,56.0,2017-12-04 00:00:00
2017-0151,2017-12-04,4,12,2017,PEATON,02:15:00,2,PEATON-PASAJEROS,PASAJEROS,1,4,VIEYTES Y LUJAN,CALLE,VIEYTES,LUJAN,VIEYTES y LUJAN,Point (108130.20782757 97076.54120716),-58.37460912,-34.65559133,PEATON,MASCULINO,,2017-12-04 00:00:00
2017-0152,2017-12-06,6,12,2017,BICICLETA,17:30:00,17,BICICLETA-PASAJEROS,PASAJEROS,1,4,CACHI Y TRAFUL,CALLE,CACHI,TRAFUL,CACHI y TRAFUL,Point (104752.14395609 97617.14934540),-58.41146277,-34.65073916,CICLISTA,MASCULINO,19.0,2017-12-06 00:00:00
2017-0153,2017-12-11,11,12,2017,MOTO,02:00:00,2,MOTO-PASAJEROS,PASAJEROS,2,6,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,LA PLATA AV.,ROSARIO y LA PLATA AV.,Point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,PASAJERO_ACOMPAÑANTE,MASCULINO,,2017-12-12 00:00:00
2017-0153,2017-12-11,11,12,2017,MOTO,02:00:00,2,MOTO-PASAJEROS,PASAJEROS,2,6,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,LA PLATA AV.,ROSARIO y LA PLATA AV.,Point (103186.65733155 101217.09689755),-58.42855267,-34.61829385,CONDUCTOR,MASCULINO,30.0,2017-12-12 00:00:00
2017-0154,2017-12-11,11,12,2017,PEATON,09:15:00,9,PEATON-PASAJEROS,PASAJEROS,1,4,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,ENTRE RIOS AV.,CASEROS AV.,ENTRE RIOS AV. y CASEROS AV.,Point (106688.43418876 99459.27505947),-58.39035581,-34.63412287,PEATON,MASCULINO,76.0,2017-12-11 00:00:00
2017-0155,2017-12-12,12,12,2017,SD,21:25:41,21,SD-MOTO,MOTO,1,7,AV. RIVADAVIA 6350,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 6350,Point (100674.98109200 100299.64949548),-58.45593915,-34.62656868,,,,
2017-0157,2017-12-17,17,12,2017,AUTO,09:02:00,9,AUTO-PASAJEROS,PASAJEROS,1,9,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.",HUMAITA,"PAZ, GRAL. AV. y HUMAITA",Point (94007.62506099 98145.35456663),-58.52866211,-34.64597065,CONDUCTOR,MASCULINO,53.0,2017-12-17 00:00:00
2017-0158,2017-12-18,18,12,2017,MOTO,21:30:00,21,MOTO-AUTO,AUTO,1,11,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,"PAZ, GRAL. AV.","GUALEGUAYCHU y PAZ, GRAL. AV.",Point (94764.11350214 103903.32150283),-58.52037476,-34.59407024,CONDUCTOR,MASCULINO,32.0,2017-12-18 00:00:00
2017-0159,2017-12-20,20,12,2017,MOTO,04:31:27,4,MOTO-AUTO,AUTO,1,1,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY","INDEPENDENCIA AV. y CEVALLOS, VIRREY",Point (106817.01972475 101248.18030272),-58.38896772,-34.61799615,CONDUCTOR,MASCULINO,27.0,2017-12-20 00:00:00
2017-0160,2017-12-22,22,12,2017,PEATON,13:15:00,13,PEATON-MOTO,MOTO,1,7,AV. NAZCA 365,AVENIDA,NAZCA AV.,,NAZCA AV. 365,Point (99317.63492514 100172.19114010),-58.47074114,-34.62771756,PEATON,FEMENINO,30.0,2017-12-22 00:00:00
2017-0161,2017-12-26,26,12,2017,PEATON,15:30:00,15,PEATON-AUTO,AUTO,1,9,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.",,"PERON, EVA AV. 5249",Point (98285.13000363 96624.14779705),-58.48200819,-34.65969965,PEATON,FEMENINO,30.0,2017-12-26 00:00:00
2018-0001,2018-01-01,1,1,2018,PEATON,22:50:00,22,PEATON-MOTO,MOTO,1,3,San Juan Av. Y Rincón,AVENIDA,SAN JUAN AV.,RINCON,SAN JUAN AV. y RINCON,Point (106229.70400707 100696.43939679),-58.39536773,-34.62297346,PEATON,MASCULINO,83.0,2018-01-02 00:00:00
2018-0002,2018-01-03,3,1,2018,BICICLETA,16:40:00,16,BICICLETA-PASAJEROS,PASAJEROS,1,1,Peru 937,CALLE,PERU,,PERU 937,Point (108138.18410245 101140.78821350),-58.37456088,-34.61895467,CICLISTA,FEMENINO,26.0,2018-01-03 00:00:00
2018-0003,2018-01-05,5,1,2018,PEATON,10:12:00,10,MULTIPLE,MULTIPLE,1,15,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",GALICIA,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",Point (101348.13972450 102808.02053976),-58.44860217,-34.60395657,PEATON,FEMENINO,58.0,2018-01-05 00:00:00
2018-0004,2018-01-09,9,1,2018,MOTO,09:40:00,9,MULTIPLE,MULTIPLE,1,13,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,MANZANARES,DEL LIBERTADOR AV. y MANZANARES,Point (100183.96103971 109533.84269558),-58.46129513,-34.54332766,CONDUCTOR,MASCULINO,39.0,2018-01-09 00:00:00
2018-0005,2018-01-09,9,1,2018,PEATON,22:30:00,22,PEATON-PASAJEROS,PASAJEROS,1,1,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,,PASEO COLON AV. 1019,Point (108641.50518777 101075.93727953),-58.36907201,-34.61953517,PEATON,MASCULINO,54.0,2018-01-09 00:00:00
2018-0006,2018-01-10,10,1,2018,BICICLETA,21:15:00,21,BICICLETA-PASAJEROS,PASAJEROS,1,6,Valle y Barco Centenera Del,CALLE,VALLE,BARCO CENTENERA DEL,VALLE y BARCO CENTENERA DEL,Point (102079.59903748 100474.45881577),-58.44062219,-34.62499107,CICLISTA,FEMENINO,45.0,2018-01-10 00:00:00
2018-0007,2018-01-11,11,1,2018,AUTO,02:30:00,2,AUTO-AUTO,AUTO,1,9,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO KM. 0.6,Point (94340.14761734 99250.24722124),-58.52502765,-34.63601265,CONDUCTOR,MASCULINO,46.0,2018-01-11 00:00:00
2018-0008,2018-01-12,12,1,2018,MOTO,17:50:00,17,MOTO-CARGAS,CARGAS,1,1,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,"HUERGO, ING. AV.",INDEPENDENCIA AV.,"HUERGO, ING. AV. e INDEPENDENCIA AV.",Point (108868.80749430 101370.51785663),-58.36659655,-34.61687778,CONDUCTOR,FEMENINO,32.0,2018-01-12 00:00:00
2018-0009,2018-01-14,14,1,2018,MOTO,02:00:00,2,MOTO-MOTO,MOTO,1,4,"Pilcomayo y Brown, Alte. Av.",AVENIDA,PILCOMAYO,"BROWN, ALTE. AV.","PILCOMAYO y BROWN, ALTE. AV.",Point (108796.38792642 100177.06810505),-58.36737389,-34.62763661,CONDUCTOR,MASCULINO,19.0,2018-01-14 00:00:00
2018-0010,2018-01-18,18,1,2018,MOTO,05:10:00,5,MOTO-CARGAS,CARGAS,1,10,"Cervantes y Belaustegui, Luis, Dr.",CALLE,CERVANTES,"BELAUSTEGUI, LUIS, DR.","CERVANTES y BELAUSTEGUI, LUIS, DR.",Point (96810.81688812 99875.56613013),-58.49807953,-34.63038658,CONDUCTOR,MASCULINO,40.0,2018-01-18 00:00:00
2018-0011,2018-01-19,19,1,2018,PEATON,10:30:00,10,PEATON-PASAJEROS,PASAJEROS,1,2,Callao y Vte. Lopez,AVENIDA,CALLAO AV.,"LOPEZ, VICENTE","CALLAO AV. y LOPEZ, VICENTE",Point (106639.47032605 104255.89970551),-58.39092703,-34.59088447,PEATON,MASCULINO,84.0,2018-01-19 00:00:00
2018-0012,2018-01-26,26,1,2018,MOTO,13:30:00,13,MOTO-PASAJEROS,PASAJEROS,1,8,"Oliden y Chilavert, Martiniano, Coronel",CALLE,OLIDEN,"CHILAVERT, MARTINIANO, CORONEL","OLIDEN y CHILAVERT, MARTINIANO, CORONEL",Point (99466.65991849 94317.70888094),-58.46912006,-34.68049201,CONDUCTOR,MASCULINO,20.0,2018-01-26 00:00:00
2018-0013,2018-01-28,28,1,2018,MOTO,08:15:00,8,MOTO-AUTO,AUTO,1,12,Congreso Av. y Galvan,AVENIDA,CONGRESO AV.,GALVAN,CONGRESO AV. y GALVAN,Point (97860.62977748 106812.00802724),-58.48661286,-34.56786129,CONDUCTOR,MASCULINO,44.0,2018-01-28 00:00:00
2018-0014,2018-01-31,31,1,2018,PEATON,20:00:00,20,PEATON-MOTO,MOTO,1,7,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,"MORENO, PERITO AV.",RIVERA INDARTE AV.,"MORENO, PERITO AV. y RIVERA INDARTE AV.",Point (102067.32140821 97610.71255013),-58.44074927,-34.65080597,PEATON,MASCULINO,,2018-02-04 00:00:00
2018-0015,2018-02-06,6,2,2018,MOTO,01:00:00,1,MOTO-PASAJEROS,PASAJEROS,2,4,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,,AUSTRALIA AV. 2800,Point (107053.47849253 98047.93724144),-58.38636298,-34.64684275,CONDUCTOR,MASCULINO,28.0,2018-02-06 00:00:00
2018-0015,2018-02-06,6,2,2018,MOTO,01:00:00,1,MOTO-PASAJEROS,PASAJEROS,2,4,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,,AUSTRALIA AV. 2800,Point (107053.47849253 98047.93724144),-58.38636298,-34.64684275,PASAJERO_ACOMPAÑANTE,MASCULINO,19.0,2018-02-06 00:00:00
2018-0016,2018-02-15,15,2,2018,MOTO,10:15:00,10,MOTO-CARGAS,CARGAS,1,1,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.","DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",Point (108069.68986814 104046.20018024),-58.37533517,-34.59276462,CONDUCTOR,MASCULINO,31.0,2018-02-15 00:00:00
2018-0017,2018-02-17,17,2,2018,PEATON,04:15:00,4,PEATON-AUTO,AUTO,1,7,San Pedrito Av. y Rivadavia Av.,AVENIDA,SAN PEDRITO AV.,RIVADAVIA AV.,SAN PEDRITO AV. y RIVADAVIA AV.,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,PEATON,MASCULINO,35.0,2018-02-20 00:00:00
2018-0018,2018-02-17,17,2,2018,MOTO,07:15:00,7,MOTO-CARGAS,CARGAS,1,4,"Isabel La Catolica y Salvadores, Cnel.",CALLE,ISABEL LA CATOLICA,"SALVADORES, CNEL.","ISABEL LA CATOLICA y SALVADORES, CNEL.",Point (108363.47256437 98202.84498754),-58.37207554,-34.64543658,CONDUCTOR,MASCULINO,26.0,2018-02-17 00:00:00
2018-0019,2018-02-17,17,2,2018,PEATON,12:30:00,12,PEATON-PASAJEROS,PASAJEROS,1,2,Las Heras General Av. y Callao Av.,AVENIDA,LAS HERAS GENERAL AV.,CALLAO AV.,LAS HERAS GENERAL AV. y CALLAO AV.,Point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,PEATON,FEMENINO,80.0,2018-02-17 00:00:00
2018-0020,2018-02-19,19,2,2018,MOTO,22:00:00,22,MOTO-CARGAS,CARGAS,1,8,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",Point (101207.19032483 96015.90575056),-58.45012957,-34.66518343,CONDUCTOR,MASCULINO,26.0,2018-02-19 00:00:00
2018-0021,2018-02-22,22,2,2018,PEATON,10:45:00,10,PEATON-PASAJEROS,PASAJEROS,1,4,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,"ALCORTA, AMANCIO AV.",ZAVALETA,"ALCORTA, AMANCIO AV. y ZAVALETA",Point (105634.57202683 98201.36000813),-58.40184094,-34.64546845,PEATON,FEMENINO,62.0,2018-02-22 00:00:00
2018-0022,2018-02-24,24,2,2018,MOTO,00:00:00,0,MOTO-CARGAS,CARGAS,1,4,"Montes De Oca, Manuel y Olavarria",AVENIDA,"MONTES DE OCA, MANUEL AV.",OLAVARRIA,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",Point (108149.86840397 98842.98534187),-58.37441153,-34.63966783,CONDUCTOR,MASCULINO,28.0,2018-02-24 00:00:00
